votes_dem,votes_gop,total_votes,state_abbr,county_name,combined_fips
4749.0,10367.0,16039.0,KY,Calloway County,21035
14658.0,25050.0,42471.0,KY,Campbell County,21037
432.0,2094.0,2599.0,KY,Carlisle County,21039
1106.0,2588.0,3851.0,KY,Carroll County,21041
2276.0,7587.0,10267.0,KY,Carter County,21043
767.0,5482.0,6438.0,KY,Casey County,21045
7188.0,14108.0,22069.0,KY,Christian County,21047
4706.0,10710.0,16193.0,KY,Clark County,21049
752.0,5861.0,6762.0,KY,Clay County,21051
547.0,3809.0,4454.0,KY,Clinton County,21053
617.0,3290.0,4036.0,KY,Crittenden County,21055
459.0,2502.0,3061.0,KY,Cumberland County,21057
14163.0,28907.0,45752.0,KY,Daviess County,21059
979.0,4135.0,5239.0,KY,Edmonson County,21061
740.0,2000.0,2847.0,KY,Elliott County,21063
1108.0,4236.0,5538.0,KY,Estill County,21065
69776.0,56890.0,136112.0,KY,Fayette County,21067
1348.0,4722.0,6250.0,KY,Fleming County,21069
4015.0,11993.0,16521.0,KY,Floyd County,21071
10717.0,11819.0,23840.0,KY,Franklin County,21073
774.0,1549.0,2381.0,KY,Fulton County,21075
749.0,2443.0,3334.0,KY,Gallatin County,21077
1453.0,5904.0,7613.0,KY,Garrard County,21079
1910.0,7268.0,9551.0,KY,Grant County,21081
3308.0,12671.0,16582.0,KY,Graves County,21083
1959.0,8219.0,10564.0,KY,Grayson County,21085
832.0,4372.0,5331.0,KY,Green County,21087
4146.0,11546.0,16265.0,KY,Greenup County,21089
1244.0,2788.0,4292.0,KY,Hancock County,21091
13944.0,26970.0,43113.0,KY,Hardin County,21093
1372.0,9129.0,10744.0,KY,Harlan County,21095
2031.0,5435.0,7774.0,KY,Harrison County,21097
1730.0,5320.0,7261.0,KY,Hart County,21099
6707.0,12159.0,19692.0,KY,Henderson County,21101
1828.0,4944.0,7142.0,KY,Henry County,21103
449.0,1657.0,2157.0,KY,Hickman County,21105
4310.0,15277.0,20325.0,KY,Hopkins County,21107
482.0,4889.0,5497.0,KY,Jackson County,21109
190824.0,143758.0,352778.0,KY,Jefferson County,21111
6144.0,15474.0,23292.0,KY,Jessamine County,21113
1250.0,8043.0,9560.0,KY,Johnson County,21115
24213.0,42958.0,71905.0,KY,Kenton County,21117
1245.0,4357.0,5756.0,KY,Knott County,21119
1761.0,9885.0,12001.0,KY,Knox County,21121
1278.0,4799.0,6359.0,KY,Larue County,21123
3440.0,20592.0,24811.0,KY,Laurel County,21125
1045.0,4816.0,6037.0,KY,Lawrence County,21127
444.0,2151.0,2663.0,KY,Lee County,21129
400.0,4015.0,4487.0,KY,Leslie County,21131
1542.0,7293.0,9131.0,KY,Letcher County,21133
785.0,4363.0,5293.0,KY,Lewis County,21135
1865.0,7338.0,9555.0,KY,Lincoln County,21137
887.0,3570.0,4642.0,KY,Livingston County,21139
2755.0,7778.0,10896.0,KY,Logan County,21141
1045.0,2789.0,3959.0,KY,Lyon County,21143
11793.0,23431.0,37318.0,KY,Madison County,21151
1172.0,3824.0,5113.0,KY,Magoffin County,21153
2679.0,5122.0,8108.0,KY,Marion County,21155
3672.0,12322.0,16678.0,KY,Marshall County,21157
363.0,3503.0,3951.0,KY,Martin County,21159
1970.0,4944.0,7212.0,KY,Mason County,21161
9134.0,20774.0,31284.0,KY,McCracken County,21145
664.0,5012.0,5772.0,KY,McCreary County,21147
988.0,3381.0,4565.0,KY,McLean County,21149
3026.0,8660.0,12223.0,KY,Meade County,21163
700.0,2010.0,2779.0,KY,Menifee County,21165
2395.0,7740.0,10579.0,KY,Mercer County,21167
976.0,3491.0,4616.0,KY,Metcalfe County,21169
601.0,4278.0,4991.0,KY,Monroe County,21171
3158.0,7856.0,11437.0,KY,Montgomery County,21173
1006.0,3628.0,4766.0,KY,Morgan County,21175
3272.0,9393.0,13046.0,KY,Muhlenberg County,21177
6434.0,13430.0,20761.0,KY,Nelson County,21179
787.0,1957.0,2837.0,KY,Nicholas County,21181
2080.0,7942.0,10398.0,KY,Ohio County,21183
10268.0,20469.0,32838.0,KY,Oldham County,21185
1062.0,3745.0,4997.0,KY,Owen County,21187
256.0,1474.0,1757.0,KY,Owsley County,21189
1164.0,4604.0,6006.0,KY,Pendleton County,21191
2136.0,8158.0,10566.0,KY,Perry County,21193
4277.0,19740.0,24637.0,KY,Pike County,21195
1272.0,3513.0,4952.0,KY,Powell County,21197
4208.0,22900.0,28015.0,KY,Pulaski County,21199
222.0,759.0,1013.0,KY,Robertson County,21201
915.0,5609.0,6686.0,KY,Rockcastle County,21203
3295.0,5174.0,8829.0,KY,Rowan County,21205
1093.0,6863.0,8171.0,KY,Russell County,21207
7713.0,15052.0,24159.0,KY,Scott County,21209
6276.0,13196.0,20563.0,KY,Shelby County,21211
2144.0,5077.0,7524.0,KY,Simpson County,21213
1921.0,7196.0,9509.0,KY,Spencer County,21215
2553.0,8320.0,11301.0,KY,Taylor County,21217
1042.0,3612.0,4771.0,KY,Todd County,21219
1587.0,4928.0,6740.0,KY,Trigg County,21221
879.0,2771.0,3786.0,KY,Trimble County,21223
1331.0,4701.0,6209.0,KY,Union County,21225
16966.0,28673.0,48416.0,KY,Warren County,21227
1420.0,4013.0,5621.0,KY,Washington County,21229
1431.0,6370.0,7988.0,KY,Wayne County,21231
1240.0,4397.0,5804.0,KY,Webster County,21233
2067.0,11312.0,13765.0,KY,Whitley County,21235
753.0,1804.0,2634.0,KY,Wolfe County,21237
4958.0,7697.0,13547.0,KY,Woodford County,21239
5638.0,21159.0,27386.0,LA,Acadia Parish,22001
2106.0,6867.0,9245.0,LA,Allen Parish,22003
16471.0,36135.0,54663.0,LA,Ascension Parish,22005
3931.0,6714.0,10904.0,LA,Assumption Parish,22007
5032.0,11163.0,16581.0,LA,Avoyelles Parish,22009
2393.0,12238.0,15078.0,LA,Beauregard Parish,22011
3129.0,3756.0,7005.0,LA,Bienville Parish,22013
12638.0,35451.0,49818.0,LA,Bossier Parish,22015
53448.0,48977.0,105737.0,LA,Caddo Parish,22017
26293.0,54182.0,83773.0,LA,Calcasieu Parish,22019
788.0,3822.0,4692.0,LA,Caldwell Parish,22021
323.0,3256.0,3692.0,LA,Cameron Parish,22023
1322.0,3479.0,4856.0,LA,Catahoula Parish,22025
2717.0,3585.0,6421.0,LA,Claiborne Parish,22027
3272.0,5474.0,8869.0,LA,Concordia Parish,22029
5163.0,8067.0,13497.0,LA,De Soto Parish,22031
102711.0,84620.0,196332.0,LA,East Baton Rouge Parish,22033
1838.0,1059.0,2939.0,LA,East Carroll Parish,22035
4235.0,5569.0,10042.0,LA,East Feliciana Parish,22037
4208.0,10357.0,14879.0,LA,Evangeline Parish,22039
2506.0,6514.0,9162.0,LA,Franklin Parish,22041
1181.0,7406.0,8819.0,LA,Grant Parish,22043
10698.0,20903.0,32454.0,LA,Iberia Parish,22045
8324.0,7320.0,16043.0,LA,Iberville Parish,22047
2139.0,5169.0,7464.0,LA,Jackson Parish,22049
73540.0,100292.0,181388.0,LA,Jefferson Parish,22051
3080.0,10775.0,14277.0,LA,Jefferson Davis Parish,22053
32726.0,68191.0,105599.0,LA,Lafayette Parish,22055
8423.0,31958.0,41644.0,LA,Lafourche Parish,22057
605.0,5835.0,6568.0,LA,La Salle Parish,22059
7102.0,10761.0,18664.0,LA,Lincoln Parish,22061
6950.0,48797.0,57700.0,LA,Livingston Parish,22063
2744.0,1927.0,4732.0,LA,Madison Parish,22065
5155.0,6502.0,11852.0,LA,Morehouse Parish,22067
7143.0,8965.0,16617.0,LA,Natchitoches Parish,22069
133833.0,24267.0,165619.0,LA,Orleans Parish,22071
24420.0,41712.0,67987.0,LA,Ouachita Parish,22073
3347.0,6900.0,10572.0,LA,Plaquemines Parish,22075
4764.0,6789.0,11761.0,LA,Pointe Coupee Parish,22077
18318.0,36814.0,56838.0,LA,Rapides Parish,22079
1938.0,2391.0,4422.0,LA,Red River Parish,22081
3157.0,6286.0,9596.0,LA,Richland Parish,22083
1703.0,7877.0,9785.0,LA,Sabine Parish,22085
4957.0,10232.0,15807.0,LA,St. Bernard Parish,22087
8558.0,16620.0,26190.0,LA,St. Charles Parish,22089
3353.0,2497.0,5964.0,LA,St. Helena Parish,22091
6418.0,5456.0,12085.0,LA,St. James Parish,22093
12658.0,7569.0,20740.0,LA,St. John the Baptist Parish,22095
17208.0,21966.0,39970.0,LA,St. Landry Parish,22097
8266.0,16872.0,25749.0,LA,St. Martin Parish,22099
8050.0,14353.0,22871.0,LA,St. Mary Parish,22101
27716.0,90914.0,124389.0,LA,St. Tammany Parish,22103
16869.0,33933.0,52381.0,LA,Tangipahoa Parish,22105
1329.0,1180.0,2543.0,LA,Tensas Parish,22107
10664.0,31900.0,43893.0,LA,Terrebonne Parish,22109
2691.0,7972.0,10894.0,LA,Union Parish,22111
4745.0,19807.0,25253.0,LA,Vermilion Parish,22113
2665.0,13471.0,16633.0,LA,Vernon Parish,22115
5690.0,12552.0,18622.0,LA,Washington Parish,22117
6259.0,11538.0,18140.0,LA,Webster Parish,22119
5382.0,6926.0,12710.0,LA,West Baton Rouge Parish,22121
715.0,3970.0,4759.0,LA,West Carroll Parish,22123
2247.0,3390.0,5798.0,LA,West Feliciana Parish,22125
1643.0,4605.0,6368.0,LA,Winn Parish,22127
71632.0,53842.0,132667.0,MA,Barnstable County,25001
43540.0,16799.0,64507.0,MA,Berkshire County,25003
127619.0,104775.0,246068.0,MA,Bristol County,25005
8338.0,2474.0,11434.0,MA,Dukes County,25007
220027.0,135405.0,376140.0,MA,Essex County,25009
24369.0,10327.0,37987.0,MA,Franklin County,25011
110313.0,78230.0,200220.0,MA,Hampden County,25013
54572.0,22089.0,82329.0,MA,Hampshire County,25015
508919.0,216163.0,767337.0,MA,Middlesex County,25017
4144.0,1892.0,6404.0,MA,Nantucket County,25019
219129.0,119171.0,357781.0,MA,Norfolk County,25021
133828.0,114722.0,264168.0,MA,Plymouth County,25023
241212.0,50042.0,303517.0,MA,Suffolk County,25025
197126.0,157138.0,380972.0,MA,Worcester County,25027
6665.0,20025.0,27804.0,MD,Allegany County,24001
116074.0,114509.0,242939.0,MD,Anne Arundel County,24003
189437.0,131009.0,335017.0,MD,Baltimore County,24005
178562.0,22726.0,208980.0,MD,Baltimore city,24510
16669.0,24680.0,43445.0,MD,Calvert County,24009
3747.0,8999.0,13282.0,MD,Caroline County,24011
24314.0,55593.0,84879.0,MD,Carroll County,24013
12651.0,27579.0,42309.0,MD,Cecil County,24015
46063.0,24163.0,72480.0,MD,Charles County,24017
5695.0,7938.0,14034.0,MD,Dorchester County,24019
51891.0,56472.0,114962.0,MD,Frederick County,24021
2252.0,10189.0,12905.0,MD,Garrett County,24023
43803.0,74261.0,124224.0,MD,Harford County,24025
93808.0,44792.0,146401.0,MD,Howard County,24027
4178.0,4598.0,9166.0,MD,Kent County,24029
309761.0,82985.0,408300.0,MD,Montgomery County,24031
313627.0,29290.0,351091.0,MD,Prince George's County,24033
7316.0,16211.0,24633.0,MD,Queen Anne's County,24035
3484.0,5056.0,8768.0,MD,Somerset County,24039
15786.0,26889.0,45169.0,MD,St. Mary's County,24037
7865.0,10098.0,18731.0,MD,Talbot County,24041
19193.0,38842.0,60731.0,MD,Washington County,24043
16327.0,20832.0,38722.0,MD,Wicomico County,24045
8783.0,15910.0,25571.0,MD,Worcester County,24047
22975.0,28189.0,55340.0,ME,Androscoggin County,23001
13377.0,19419.0,34963.0,ME,Aroostook County,23003
102935.0,57697.0,171249.0,ME,Cumberland County,23005
7001.0,7900.0,16382.0,ME,Franklin County,23007
16107.0,13682.0,31983.0,ME,Hancock County,23009
29296.0,31753.0,65999.0,ME,Kennebec County,23011
12440.0,9148.0,23021.0,ME,Knox County,23013
10241.0,9727.0,21432.0,ME,Lincoln County,23015
12172.0,16214.0,31094.0,ME,Oxford County,23017
32832.0,41601.0,80228.0,ME,Penobscot County,23019
3098.0,5403.0,9144.0,ME,Piscataquis County,23021
10679.0,9304.0,21596.0,ME,Sagadahoc County,23023
9092.0,14998.0,25968.0,ME,Somerset County,23025
10442.0,10378.0,22630.0,ME,Waldo County,23027
6358.0,9037.0,16559.0,ME,Washington County,23029
55828.0,50388.0,113962.0,ME,York County,23031
1732.0,4201.0,6179.0,MI,Alcona County,26001
1663.0,2585.0,4513.0,MI,Alger County,26003
17932.0,33812.0,55153.0,MI,Allegan County,26005
4877.0,9090.0,14688.0,MI,Alpena County,26007
4448.0,8469.0,13572.0,MI,Antrim County,26009
2238.0,4704.0,7457.0,MI,Arenac County,26011
1156.0,2158.0,3486.0,MI,Baraga County,26013
9109.0,19197.0,30265.0,MI,Barry County,26015
21641.0,28327.0,52932.0,MI,Bay County,26017
4108.0,5539.0,10221.0,MI,Benzie County,26019
29496.0,38646.0,71882.0,MI,Berrien County,26021
4740.0,11025.0,16490.0,MI,Branch County,26023
24154.0,31489.0,58786.0,MI,Calhoun County,26025
7270.0,14241.0,23272.0,MI,Cass County,26027
5137.0,8674.0,14567.0,MI,Charlevoix County,26029
4302.0,8680.0,13647.0,MI,Cheboygan County,26031
5378.0,9120.0,15434.0,MI,Chippewa County,26033
4250.0,8507.0,13385.0,MI,Clare County,26035
16490.0,21635.0,40564.0,MI,Clinton County,26037
2110.0,4354.0,6833.0,MI,Crawford County,26039
6431.0,11112.0,18467.0,MI,Delta County,26041
3923.0,8580.0,13140.0,MI,Dickinson County,26043
24534.0,27608.0,55686.0,MI,Eaton County,26045
6972.0,10616.0,18774.0,MI,Emmet County,26047
102744.0,84174.0,196135.0,MI,Genesee County,26049
3794.0,8124.0,12472.0,MI,Gladwin County,26051
2925.0,4019.0,7313.0,MI,Gogebic County,26053
20964.0,27412.0,51460.0,MI,Grand Traverse County,26055
5665.0,9878.0,16442.0,MI,Gratiot County,26057
4799.0,14094.0,19880.0,MI,Hillsdale County,26059
6018.0,8475.0,15623.0,MI,Houghton County,26061
4579.0,10629.0,15848.0,MI,Huron County,26063
81266.0,44354.0,133478.0,MI,Ingham County,26065
8206.0,16374.0,26364.0,MI,Ionia County,26067
4344.0,8344.0,13349.0,MI,Iosco County,26069
2004.0,3675.0,5910.0,MI,Iron County,26071
11404.0,12338.0,25344.0,MI,Isabella County,26073
25795.0,39793.0,69567.0,MI,Jackson County,26075
67142.0,51031.0,125966.0,MI,Kalamazoo County,26077
2279.0,6213.0,8920.0,MI,Kalkaska County,26079
138567.0,147959.0,306270.0,MI,Kent County,26081
527.0,814.0,1429.0,MI,Keweenaw County,26083
1939.0,3159.0,5328.0,MI,Lake County,26085
12734.0,30037.0,45126.0,MI,Lapeer County,26087
6774.0,7239.0,14757.0,MI,Leelanau County,26089
16750.0,26428.0,45895.0,MI,Lenawee County,26091
34378.0,65665.0,105577.0,MI,Livingston County,26093
681.0,1756.0,2576.0,MI,Luce County,26095
2085.0,3740.0,6088.0,MI,Mackinac County,26097
176238.0,224589.0,418773.0,MI,Macomb County,26099
4979.0,6915.0,12598.0,MI,Manistee County,26101
16042.0,14646.0,32897.0,MI,Marquette County,26103
5281.0,8505.0,14658.0,MI,Mason County,26105
5827.0,10305.0,17149.0,MI,Mecosta County,26107
3539.0,6704.0,10765.0,MI,Menominee County,26109
15655.0,23877.0,42379.0,MI,Midland County,26111
1565.0,5386.0,7301.0,MI,Missaukee County,26113
26859.0,43255.0,74101.0,MI,Monroe County,26115
7874.0,16907.0,26556.0,MI,Montcalm County,26117
1286.0,3498.0,5008.0,MI,Montmorency County,26119
36640.0,35962.0,77114.0,MI,Muskegon County,26121
6212.0,15174.0,22605.0,MI,Newaygo County,26123
342976.0,289127.0,663255.0,MI,Oakland County,26125
3973.0,7228.0,11903.0,MI,Oceana County,26127
3030.0,6827.0,10386.0,MI,Ogemaw County,26129
1175.0,2069.0,3420.0,MI,Ontonagon County,26131
2705.0,7336.0,10597.0,MI,Osceola County,26133
1044.0,2843.0,4062.0,MI,Oscoda County,26135
3556.0,8266.0,12529.0,MI,Otsego County,26137
46276.0,90456.0,145405.0,MI,Ottawa County,26139
2400.0,4486.0,7215.0,MI,Presque Isle County,26141
4287.0,8141.0,13036.0,MI,Roscommon County,26143
44395.0,45469.0,94198.0,MI,Saginaw County,26145
4873.0,13446.0,19243.0,MI,Sanilac County,26151
1369.0,2556.0,4151.0,MI,Schoolcraft County,26153
12547.0,19232.0,34044.0,MI,Shiawassee County,26155
24553.0,49067.0,77994.0,MI,St. Clair County,26147
7529.0,14886.0,23765.0,MI,St. Joseph County,26149
7493.0,17421.0,26157.0,MI,Tuscola County,26157
13258.0,17890.0,33213.0,MI,Van Buren County,26159
128025.0,50335.0,187201.0,MI,Washtenaw County,26161
517842.0,228908.0,775450.0,MI,Wayne County,26163
4436.0,10000.0,15279.0,MI,Wexford County,26165
3134.0,5516.0,9185.0,MN,Aitkin County,27001
75499.0,93341.0,184084.0,MN,Anoka County,27003
5208.0,10880.0,17090.0,MN,Becker County,27005
8688.0,10783.0,21316.0,MN,Beltrami County,27007
5640.0,12872.0,19911.0,MN,Benton County,27009
921.0,1607.0,2729.0,MN,Big Stone County,27011
14428.0,15667.0,33256.0,MN,Blue Earth County,27013
3763.0,8708.0,13663.0,MN,Brown County,27015
8460.0,8160.0,18059.0,MN,Carlton County,27017
21508.0,29057.0,55102.0,MN,Carver County,27019
4949.0,9982.0,15885.0,MN,Cass County,27021
1978.0,3764.0,6182.0,MN,Chippewa County,27023
9279.0,18441.0,30009.0,MN,Chisago County,27025
12974.0,13549.0,29108.0,MN,Clay County,27027
1100.0,2925.0,4225.0,MN,Clearwater County,27029
1912.0,1156.0,3360.0,MN,Cook County,27031
1678.0,3679.0,5697.0,MN,Cottonwood County,27033
10982.0,22287.0,35568.0,MN,Crow Wing County,27035
110251.0,99624.0,228659.0,MN,Dakota County,27037
3102.0,6527.0,10564.0,MN,Dodge County,27039
6227.0,13966.0,21623.0,MN,Douglas County,27041
2153.0,4659.0,7355.0,MN,Faribault County,27043
3872.0,6271.0,10976.0,MN,Fillmore County,27045
6041.0,8808.0,15929.0,MN,Freeborn County,27047
9446.0,14041.0,25538.0,MN,Goodhue County,27049
1104.0,2063.0,3453.0,MN,Grant County,27051
429283.0,191768.0,672644.0,MN,Hennepin County,27053
4145.0,5616.0,10515.0,MN,Houston County,27055
3432.0,7269.0,11423.0,MN,Hubbard County,27057
5656.0,13635.0,20875.0,MN,Isanti County,27059
9015.0,12920.0,23650.0,MN,Itasca County,27061
1492.0,3609.0,5453.0,MN,Jackson County,27063
2327.0,5230.0,8125.0,MN,Kanabec County,27065
7266.0,12785.0,21648.0,MN,Kandiyohi County,27067
823.0,1349.0,2363.0,MN,Kittson County,27069
2306.0,3569.0,6313.0,MN,Koochiching County,27071
1301.0,2294.0,3835.0,MN,Lac qui Parle County,27073
3077.0,2932.0,6472.0,MN,Lake County,27075
553.0,1540.0,2230.0,MN,Lake of the Woods County,27077
4623.0,9182.0,14867.0,MN,Le Sueur County,27079
860.0,1930.0,3002.0,MN,Lincoln County,27081
3825.0,7256.0,12129.0,MN,Lyon County,27083
930.0,991.0,2074.0,MN,Mahnomen County,27087
1225.0,3208.0,4794.0,MN,Marshall County,27089
2733.0,7062.0,10469.0,MN,Martin County,27091
4978.0,12155.0,18684.0,MN,McLeod County,27085
3192.0,8103.0,12198.0,MN,Meeker County,27093
3709.0,8340.0,12948.0,MN,Mille Lacs County,27095
3637.0,12925.0,17534.0,MN,Morrison County,27097
7444.0,8826.0,17587.0,MN,Mower County,27099
1295.0,2974.0,4642.0,MN,Murray County,27101
7886.0,8436.0,17914.0,MN,Nicollet County,27103
2733.0,5299.0,8592.0,MN,Nobles County,27105
1264.0,1699.0,3232.0,MN,Norman County,27107
36266.0,35668.0,79277.0,MN,Olmsted County,27109
9339.0,20939.0,32284.0,MN,Otter Tail County,27111
2146.0,4000.0,6671.0,MN,Pennington County,27113
4580.0,8191.0,13729.0,MN,Pine County,27115
1127.0,3338.0,4779.0,MN,Pipestone County,27117
4712.0,8979.0,14698.0,MN,Polk County,27119
2106.0,3793.0,6294.0,MN,Pope County,27121
176929.0,70778.0,269161.0,MN,Ramsey County,27123
540.0,1141.0,1871.0,MN,Red Lake County,27125
1887.0,5137.0,7566.0,MN,Redwood County,27127
2117.0,4890.0,7563.0,MN,Renville County,27129
14437.0,15429.0,32217.0,MN,Rice County,27131
1373.0,3091.0,4807.0,MN,Rock County,27133
1856.0,5451.0,7767.0,MN,Roseau County,27135
28502.0,39948.0,74390.0,MN,Scott County,27139
13299.0,31049.0,47938.0,MN,Sherburne County,27141
1954.0,5193.0,7727.0,MN,Sibley County,27143
57769.0,44631.0,111260.0,MN,St. Louis County,27137
25575.0,47618.0,78985.0,MN,Stearns County,27145
6239.0,11198.0,19040.0,MN,Steele County,27147
2116.0,2800.0,5350.0,MN,Stevens County,27149
1679.0,2962.0,4968.0,MN,Swift County,27151
2783.0,8485.0,11944.0,MN,Todd County,27153
631.0,1050.0,1791.0,MN,Traverse County,27155
3866.0,6989.0,11764.0,MN,Wabasha County,27157
1684.0,4837.0,6894.0,MN,Wadena County,27159
2838.0,5967.0,9579.0,MN,Waseca County,27161
67086.0,64429.0,142843.0,MN,Washington County,27163
1814.0,2768.0,4971.0,MN,Watonwan County,27165
893.0,2129.0,3279.0,MN,Wilkin County,27167
11366.0,12122.0,25852.0,MN,Winona County,27169
20336.0,43274.0,69154.0,MN,Wright County,27171
1524.0,3382.0,5253.0,MN,Yellow Medicine County,27173
3495.0,6019.0,10137.0,MO,Adair County,29001
2045.0,6665.0,9140.0,MO,Andrew County,29003
541.0,2059.0,2723.0,MO,Atchison County,29005
2567.0,6981.0,10043.0,MO,Audrain County,29007
2710.0,11427.0,14604.0,MO,Barry County,29009
795.0,4958.0,5932.0,MO,Barton County,29011
1617.0,6000.0,8021.0,MO,Bates County,29013
2024.0,7212.0,9584.0,MO,Benton County,29015
705.0,4827.0,5669.0,MO,Bollinger County,29017
41072.0,36146.0,83312.0,MO,Boone County,29019
12010.0,21315.0,35563.0,MO,Buchanan County,29021
3036.0,13647.0,17232.0,MO,Butler County,29023
837.0,3231.0,4309.0,MO,Caldwell County,29025
4988.0,13052.0,19127.0,MO,Callaway County,29027
4706.0,16721.0,22182.0,MO,Camden County,29029
8468.0,26939.0,36875.0,MO,Cape Girardeau County,29031
745.0,3480.0,4361.0,MO,Carroll County,29033
436.0,2323.0,2842.0,MO,Carter County,29035
14816.0,33006.0,50715.0,MO,Cass County,29037
1010.0,5019.0,6278.0,MO,Cedar County,29039
888.0,2948.0,3962.0,MO,Chariton County,29041
8505.0,30941.0,41394.0,MO,Christian County,29043
724.0,2458.0,3316.0,MO,Clark County,29045
45182.0,57328.0,109237.0,MO,Clay County,29047
2572.0,7058.0,10197.0,MO,Clinton County,29049
10907.0,24610.0,37261.0,MO,Cole County,29051
1932.0,5623.0,7976.0,MO,Cooper County,29053
1824.0,7724.0,9920.0,MO,Crawford County,29055
637.0,3184.0,3951.0,MO,Dade County,29057
1271.0,5895.0,7440.0,MO,Dallas County,29059
730.0,2763.0,3689.0,MO,Daviess County,29061
824.0,3540.0,4590.0,MO,DeKalb County,29063
978.0,5599.0,6778.0,MO,Dent County,29065
984.0,5486.0,6664.0,MO,Douglas County,29067
2360.0,8026.0,10574.0,MO,Dunklin County,29069
12339.0,35420.0,50045.0,MO,Franklin County,29071
1519.0,5670.0,7444.0,MO,Gasconade County,29073
605.0,2304.0,3033.0,MO,Gentry County,29075
42400.0,77387.0,127609.0,MO,Greene County,29077
780.0,3462.0,4413.0,MO,Grundy County,29079
574.0,2965.0,3682.0,MO,Harrison County,29081
2356.0,7072.0,9855.0,MO,Henry County,29083
1016.0,3539.0,4717.0,MO,Hickory County,29085
346.0,1926.0,2348.0,MO,Holt County,29087
1279.0,3277.0,4851.0,MO,Howard County,29089
2880.0,13888.0,17415.0,MO,Howell County,29091
933.0,3173.0,4260.0,MO,Iron County,29093
163723.0,114777.0,294063.0,MO,Jackson County,29095
10565.0,35058.0,48179.0,MO,Jasper County,29097
31546.0,68973.0,105969.0,MO,Jefferson County,29099
5924.0,13702.0,21087.0,MO,Johnson County,29101
379.0,1413.0,1867.0,MO,Knox County,29103
2543.0,12834.0,15959.0,MO,Laclede County,29105
4047.0,10977.0,15815.0,MO,Lafayette County,29107
2898.0,13084.0,16674.0,MO,Lawrence County,29109
933.0,3343.0,4452.0,MO,Lewis County,29111
5561.0,18111.0,24857.0,MO,Lincoln County,29113
1239.0,4084.0,5572.0,MO,Linn County,29115
1265.0,4879.0,6408.0,MO,Livingston County,29117
1518.0,5794.0,7579.0,MO,Macon County,29121
1005.0,4102.0,5318.0,MO,Madison County,29123
794.0,3559.0,4498.0,MO,Maries County,29125
2993.0,9418.0,12902.0,MO,Marion County,29127
1329.0,6599.0,8233.0,MO,McDonald County,29119
216.0,1486.0,1739.0,MO,Mercer County,29129
1750.0,9285.0,11414.0,MO,Miller County,29131
1458.0,3600.0,5165.0,MO,Mississippi County,29133
1237.0,5344.0,6808.0,MO,Moniteau County,29135
853.0,3159.0,4147.0,MO,Monroe County,29137
1118.0,4124.0,5424.0,MO,Montgomery County,29139
1768.0,6757.0,8815.0,MO,Morgan County,29141
1933.0,5270.0,7352.0,MO,New Madrid County,29143
4988.0,20546.0,26506.0,MO,Newton County,29145
2529.0,6379.0,9439.0,MO,Nodaway County,29147
865.0,3668.0,4664.0,MO,Oregon County,29149
998.0,5845.0,7078.0,MO,Osage County,29151
724.0,3639.0,4501.0,MO,Ozark County,29153
1946.0,3964.0,6025.0,MO,Pemiscot County,29155
1520.0,6907.0,8732.0,MO,Perry County,29157
4322.0,12792.0,18045.0,MO,Pettis County,29159
4761.0,12699.0,18499.0,MO,Phelps County,29161
1806.0,5274.0,7375.0,MO,Pike County,29163
18915.0,24975.0,46641.0,MO,Platte County,29165
2630.0,10435.0,13709.0,MO,Polk County,29167
2918.0,9870.0,13443.0,MO,Pulaski County,29169
352.0,1936.0,2342.0,MO,Putnam County,29171
1138.0,3969.0,5266.0,MO,Ralls County,29173
2283.0,7529.0,10309.0,MO,Randolph County,29175
3088.0,7103.0,10835.0,MO,Ray County,29177
540.0,2402.0,3032.0,MO,Reynolds County,29179
830.0,4520.0,5518.0,MO,Ripley County,29181
2787.0,5977.0,9245.0,MO,Saline County,29195
354.0,1505.0,1933.0,MO,Schuyler County,29197
365.0,1525.0,1968.0,MO,Scotland County,29199
3574.0,13168.0,17244.0,MO,Scott County,29201
776.0,2966.0,3904.0,MO,Shannon County,29203
606.0,2524.0,3252.0,MO,Shelby County,29205
68225.0,120899.0,199513.0,MO,St. Charles County,29183
936.0,3501.0,4630.0,MO,St. Clair County,29185
6250.0,17467.0,24714.0,MO,St. Francois County,29187
280866.0,199081.0,503493.0,MO,St. Louis County,29189
101487.0,20281.0,127403.0,MO,St. Louis city,29510
2540.0,5495.0,8459.0,MO,Ste. Genevieve County,29186
1873.0,11077.0,13278.0,MO,Stoddard County,29207
2886.0,13149.0,16538.0,MO,Stone County,29209
526.0,1884.0,2484.0,MO,Sullivan County,29211
4367.0,18240.0,23399.0,MO,Taney County,29213
1728.0,8875.0,10935.0,MO,Texas County,29215
1706.0,6526.0,8576.0,MO,Vernon County,29217
3915.0,11109.0,15766.0,MO,Warren County,29219
1926.0,7047.0,9279.0,MO,Washington County,29221
946.0,4640.0,5738.0,MO,Wayne County,29223
3173.0,12829.0,16690.0,MO,Webster County,29225
195.0,808.0,1046.0,MO,Worth County,29227
1166.0,6703.0,8086.0,MO,Wright County,29229
6921.0,5125.0,12214.0,MS,Adams County,28001
2684.0,11817.0,14781.0,MS,Alcorn County,28003
2688.0,4282.0,7033.0,MS,Amite County,28005
2847.0,4288.0,7242.0,MS,Attala County,28007
1713.0,2240.0,3996.0,MS,Benton County,28009
